Altium Designer Pick and Place Locations
C:\Users\rhlma\Box\DOEGFM\PCB\GFM_Inverter\ThreePhaseInverter\Project Outputs for ThreePhaseInverter\Pick Place for Threephase_inverter.txt

========================================================================================================================
File Design Information:

Date:       06/12/23
Time:       23:37
Revision:   Not in VersionControl
Variant:    No variations
Units used: mil

Designator Comment                Layer       Footprint                Center-X(mil) Center-Y(mil) Rotation Description                                                                                                                                                               
C41_4      08053A470KAT2A         TopLayer    CAPC2013X94N             5147.638      7659.449      270      Capacitor                                                                                                                                                                 
C41_2      08053A470KAT2A         TopLayer    CAPC2013X94N             5110.236      3718.504      270      Capacitor                                                                                                                                                                 
C41_1      08053A470KAT2A         TopLayer    CAPC2013X94N             5110.236      1935.039      270      Capacitor                                                                                                                                                                 
C40_5      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5901.575      10153.543     0        Capacitor                                                                                                                                                                 
C40_6      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5893.701      11940.945     0        Capacitor                                                                                                                                                                 
C40_3      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5933.071      6122.047      0        Capacitor                                                                                                                                                                 
C40_4      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5935.039      7903.543      0        Capacitor                                                                                                                                                                 
C40_2      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5897.638      3962.598      0        Capacitor                                                                                                                                                                 
C40_1      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5897.638      2179.134      0        Capacitor                                                                                                                                                                 
C38_5      C2012X7R1H475K125AE    BottomLayer CAPC2012X145N            5901.575      10232.283     0        Capacitor                                                                                                                                                                 
C38_6      C2012X7R1H475K125AE    BottomLayer CAPC2012X145N            5893.701      12019.685     0        Capacitor                                                                                                                                                                 
C38_3      C2012X7R1H475K125AE    BottomLayer CAPC2012X145N            5933.071      6200.787      0        Capacitor                                                                                                                                                                 
C38_4      C2012X7R1H475K125AE    BottomLayer CAPC2012X145N            5935.039      7982.284      0        Capacitor                                                                                                                                                                 
C38_2      C2012X7R1H475K125AE    BottomLayer CAPC2012X145N            5897.638      4041.338      0        Capacitor                                                                                                                                                                 
C38_1      C2012X7R1H475K125AE    BottomLayer CAPC2012X145N            5897.638      2257.874      0        Capacitor                                                                                                                                                                 
C37_5      GCJ21BC72A105KE02L     BottomLayer CAPC2012X150N            5492.126      10346.457     180      Capacitor                                                                                                                                                                 
C37_6      GCJ21BC72A105KE02L     BottomLayer CAPC2012X150N            5484.252      12141.732     180      Capacitor                                                                                                                                                                 
C37_3      GCJ21BC72A105KE02L     BottomLayer CAPC2012X150N            5527.559      6318.898      180      Capacitor                                                                                                                                                                 
C37_4      GCJ21BC72A105KE02L     BottomLayer CAPC2012X150N            5519.685      8098.425      180      Capacitor                                                                                                                                                                 
C37_2      GCJ21BC72A105KE02L     BottomLayer CAPC2012X150N            5488.189      4157.480      180      Capacitor                                                                                                                                                                 
C37_1      GCJ21BC72A105KE02L     BottomLayer CAPC2012X150N            5488.189      2374.016      180      Capacitor                                                                                                                                                                 
C36_5      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5480.315      10425.197     180      Capacitor                                                                                                                                                                 
C36_6      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5476.378      12212.598     180      Capacitor                                                                                                                                                                 
C36_3      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5519.685      6393.701      180      Capacitor                                                                                                                                                                 
C36_4      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5519.685      8169.291      180      Capacitor                                                                                                                                                                 
C36_2      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5480.315      4236.221      180      Capacitor                                                                                                                                                                 
C36_1      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5492.126      2452.756      180      Capacitor                                                                                                                                                                 
C35_5      VJ0805A271JXBAC        BottomLayer CAPC2013X145X48LL20T23   5796.260      10374.016     180      "Multilayer Ceramic Capacitors MLCC - SMD/SMT 270pF 100volts C0G 5%"                                                                                                      
C35_6      VJ0805A271JXBAC        BottomLayer CAPC2013X145X48LL20T23   5767.717      12169.291     180      "Multilayer Ceramic Capacitors MLCC - SMD/SMT 270pF 100volts C0G 5%"                                                                                                      
C35_3      VJ0805A271JXBAC        BottomLayer CAPC2013X145X48LL20T23   5807.087      6299.213      180      "Multilayer Ceramic Capacitors MLCC - SMD/SMT 270pF 100volts C0G 5%"                                                                                                      
C35_4      VJ0805A271JXBAC        BottomLayer CAPC2013X145X48LL20T23   5783.465      8082.677      180      "Multilayer Ceramic Capacitors MLCC - SMD/SMT 270pF 100volts C0G 5%"                                                                                                      
C35_2      VJ0805A271JXBAC        BottomLayer CAPC2013X145X48LL20T23   5751.968      4177.165      180      "Multilayer Ceramic Capacitors MLCC - SMD/SMT 270pF 100volts C0G 5%"                                                                                                      
C35_1      VJ0805A271JXBAC        BottomLayer CAPC2013X145X48LL20T23   5767.717      2385.827      180      "Multilayer Ceramic Capacitors MLCC - SMD/SMT 270pF 100volts C0G 5%"                                                                                                      
C34_5      VJ0805Y104KXBAT        TopLayer    CAPC2012X145N            5669.291      10881.890     180      Capacitor                                                                                                                                                                 
C34_6      VJ0805Y104KXBAT        TopLayer    CAPC2012X145N            5657.480      12665.354     180      Capacitor                                                                                                                                                                 
C34_3      VJ0805Y104KXBAT        TopLayer    CAPC2012X145N            5681.102      6854.331      180      Capacitor                                                                                                                                                                 
C34_4      VJ0805Y104KXBAT        TopLayer    CAPC2012X145N            5685.039      8629.921      180      Capacitor                                                                                                                                                                 
C34_2      VJ0805Y104KXBAT        TopLayer    CAPC2012X145N            5661.417      4688.976      180      Capacitor                                                                                                                                                                 
C34_1      VJ0805Y104KXBAT        TopLayer    CAPC2012X145N            5669.291      2909.449      180      Capacitor                                                                                                                                                                 
C33_5      GRM21BD72A225ME01K     BottomLayer CAPC2012X145N            5669.291      10791.339     180      Capacitor                                                                                                                                                                 
C33_6      GRM21BD72A225ME01K     BottomLayer CAPC2012X145N            5657.480      12574.803     180      Capacitor                                                                                                                                                                 
C33_3      GRM21BD72A225ME01K     BottomLayer CAPC2012X145N            5696.850      6767.717      180      Capacitor                                                                                                                                                                 
C33_4      GRM21BD72A225ME01K     BottomLayer CAPC2012X145N            5702.756      8533.465      180      Capacitor                                                                                                                                                                 
C33_2      GRM21BD72A225ME01K     BottomLayer CAPC2012X145N            5661.417      4602.362      180      Capacitor                                                                                                                                                                 
C33_1      GRM21BD72A225ME01K     BottomLayer CAPC2012X145N            5673.228      2822.835      180      Capacitor                                                                                                                                                                 
C32_5      C2012X7R1H475K125AE    BottomLayer CAPC2012X145N            5692.913      10586.614     180      Capacitor                                                                                                                                                                 
C32_6      C2012X7R1H475K125AE    BottomLayer CAPC2012X145N            5681.102      12385.827     180      Capacitor                                                                                                                                                                 
C32_3      C2012X7R1H475K125AE    BottomLayer CAPC2012X145N            5740.158      6570.866      180      Capacitor                                                                                                                                                                 
C32_4      C2012X7R1H475K125AE    BottomLayer CAPC2012X145N            5720.472      8322.835      180      Capacitor                                                                                                                                                                 
C32_2      C2012X7R1H475K125AE    BottomLayer CAPC2012X145N            5704.724      4401.575      180      Capacitor                                                                                                                                                                 
C32_1      C2012X7R1H475K125AE    BottomLayer CAPC2012X145N            5704.724      2602.362      180      Capacitor                                                                                                                                                                 
C31_5      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5692.913      10507.874     180      Capacitor                                                                                                                                                                 
C31_6      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5681.102      12307.087     180      Capacitor                                                                                                                                                                 
C31_3      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5740.158      6496.063      180      Capacitor                                                                                                                                                                 
C31_4      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5720.472      8255.906      180      Capacitor                                                                                                                                                                 
C31_2      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5704.724      4326.772      180      Capacitor                                                                                                                                                                 
C31_1      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5704.724      2527.559      180      Capacitor                                                                                                                                                                 
C30_5      GCJ21BC72A105KE02L     BottomLayer CAPC2012X150N            5259.842      10625.984     0        Capacitor                                                                                                                                                                 
C30_6      GCJ21BC72A105KE02L     BottomLayer CAPC2012X150N            5267.717      12409.449     0        Capacitor                                                                                                                                                                 
C30_3      GCJ21BC72A105KE02L     BottomLayer CAPC2012X150N            5259.842      6574.803      0        Capacitor                                                                                                                                                                 
C30_4      GCJ21BC72A105KE02L     BottomLayer CAPC2012X150N            5259.842      8362.205      0        Capacitor                                                                                                                                                                 
C30_2      GCJ21BC72A105KE02L     BottomLayer CAPC2012X150N            5263.779      4425.197      0        Capacitor                                                                                                                                                                 
C30_1      GCJ21BC72A105KE02L     BottomLayer CAPC2012X150N            5259.842      2645.669      0        Capacitor                                                                                                                                                                 
C29_5      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5267.717      10791.339     0        Capacitor                                                                                                                                                                 
C29_6      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5267.717      12586.614     0        Capacitor                                                                                                                                                                 
C29_3      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5271.654      6791.339      0        Capacitor                                                                                                                                                                 
C29_4      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5271.654      8555.118      0        Capacitor                                                                                                                                                                 
C29_2      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5259.842      4610.236      0        Capacitor                                                                                                                                                                 
C29_1      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5263.779      2826.772      0        Capacitor                                                                                                                                                                 
C28_5      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5795.276      10791.339     180      Capacitor                                                                                                                                                                 
C28_6      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5779.528      12574.803     180      Capacitor                                                                                                                                                                 
C28_3      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5826.772      6767.717      180      Capacitor                                                                                                                                                                 
C28_4      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5826.772      8535.433      180      Capacitor                                                                                                                                                                 
C28_2      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5795.276      4606.299      180      Capacitor                                                                                                                                                                 
C28_1      VJ0805Y104KXBAT        BottomLayer CAPC2012X145N            5795.276      2822.835      180      Capacitor                                                                                                                                                                 
C27_5      GRM21BD72A225ME01K     TopLayer    CAPC2012X145N            5795.276      10881.890     180      Capacitor                                                                                                                                                                 
C27_6      GRM21BD72A225ME01K     TopLayer    CAPC2012X145N            5779.528      12665.354     180      Capacitor                                                                                                                                                                 
C27_3      GRM21BD72A225ME01K     TopLayer    CAPC2012X145N            5803.150      6854.331      180      Capacitor                                                                                                                                                                 
C27_4      GRM21BD72A225ME01K     TopLayer    CAPC2012X145N            5822.835      8629.921      180      Capacitor                                                                                                                                                                 
C27_2      GRM21BD72A225ME01K     TopLayer    CAPC2012X145N            5795.276      4688.976      180      Capacitor                                                                                                                                                                 
C27_1      GRM21BD72A225ME01K     TopLayer    CAPC2012X145N            5795.276      2909.449      180      Capacitor                                                                                                                                                                 
J11        HEADER_HSEC8_180_VERT  TopLayer    F28377D_HEADER180        1885.828      6911.061      270      "180 pin (120 + 60) HSEC8 socket, samtec"                                                                                                                                 
Z3         SZMM3Z15VT1GX          BottomLayer SOD2512X110N             16814.961     3188.976      180      "Zener Diode"                                                                                                                                                             
Z2         SZMM3Z15VT1GX          BottomLayer SOD2512X110N             16905.512     6736.221      180      "Zener Diode"                                                                                                                                                             
Z1         SZMM3Z15VT1GX          BottomLayer SOD2512X110N             18501.968     11543.307     180      "Zener Diode"                                                                                                                                                             
TP49       S1751-46               TopLayer    S175146                  17137.795     1496.063      270      "Test Point"                                                                                                                                                              
TP48       S1751-46               TopLayer    S175146                  18145.669     1444.882      270      "Test Point"                                                                                                                                                              
TP42       S1751-46               TopLayer    S175146                  797.244       10677.165     180      "Test Point"                                                                                                                                                              
TP41       S1751-46               TopLayer    S175146                  2066.929      10685.039     0        "Test Point"                                                                                                                                                              
TP40       S1751-46               TopLayer    S175146                  4872.164      885.827       0        "Test Point"                                                                                                                                                              
TP39       S1751-46               TopLayer    S175146                  673.228       2141.732      180      "Test Point"                                                                                                                                                              
TP38       S1751-46               TopLayer    S175146                  3397.638      5614.173      180      "Test Point"                                                                                                                                                              
TP37       S1751-46               TopLayer    S175146                  3118.110      2019.685      270      "Test Point"                                                                                                                                                              
TP36       S1751-46               TopLayer    S175146                  4102.362      6921.260      90       "Test Point"                                                                                                                                                              
TP35       S1751-46               TopLayer    S175146                  10377.953     1181.102      90       "Test Point"                                                                                                                                                              
TP34       S1751-46               TopLayer    S175146                  3531.496      1897.638      0        "Test Point"                                                                                                                                                              
TP33       S1751-46               TopLayer    S175146                  10171.260     842.520       90       "Test Point"                                                                                                                                                              
TP32       S1751-46               TopLayer    S175146                  13232.283     978.346       270      "Test Point"                                                                                                                                                              
TP31       S1751-46               TopLayer    S175146                  4439.093      698.819       0        "Test Point"                                                                                                                                                              
TP30       S1751-46               TopLayer    S175146                  3338.583      909.449       0        "Test Point"                                                                                                                                                              
TP29       S1751-46               TopLayer    S175146                  720.472       968.504       90       "Test Point"                                                                                                                                                              
TP16       S1751-46               TopLayer    S175146                  17381.890     1043.307      180      "Test Point"                                                                                                                                                              
TP15       S1751-46               TopLayer    S175146                  18070.866     1043.307      0        "Test Point"                                                                                                                                                              
TP8        S1751-46               TopLayer    S175146                  1407.480      11484.252     90       "Test Point"                                                                                                                                                              
TP7        S1751-46               TopLayer    S175146                  1220.473      11395.669     90       "Test Point"                                                                                                                                                              
TP6        S1751-46               TopLayer    S175146                  1964.567      10933.071     0        "Test Point"                                                                                                                                                              
TP5        S1751-46               TopLayer    S175146                  2590.551      11681.102     0        "Test Point"                                                                                                                                                              
TP4        S1751-46               TopLayer    S175146                  2275.590      11606.299     0        "Test Point"                                                                                                                                                              
TP3        S1751-46               TopLayer    S175146                  2301.181      11010.236     0        "Test Point"                                                                                                                                                              
TP2        S1751-46               TopLayer    S175146                  2622.047      11059.055     0        "Test Point"                                                                                                                                                              
TP1_6      S1751-46               TopLayer    S175146                  11194.882     11342.520     270      "Test Point"                                                                                                                                                              
TP1_5      S1751-46               TopLayer    S175146                  10649.606     7303.150      90       "Test Point"                                                                                                                                                              
TP1_4      S1751-46               TopLayer    S175146                  10572.599     2969.213      90       "Test Point"                                                                                                                                                              
TP1_3      S1751-46               TopLayer    S175146                  16295.275     11303.150     270      "Test Point"                                                                                                                                                              
TP1_2      S1751-46               TopLayer    S175146                  16336.614     6482.284      270      "Test Point"                                                                                                                                                              
TP1_1      S1751-46               TopLayer    S175146                  15771.654     1980.315      0        "Test Point"                                                                                                                                                              
R135       ERJ-U06F75R0V          TopLayer    ERJS06_U06_(0805)        3448.819      5783.465      180      Resistor                                                                                                                                                                  
R134       ERJ-U06F75R0V          TopLayer    ERJS06_U06_(0805)        3866.142      6775.591      0        Resistor                                                                                                                                                                  
R43        ERJ-6GEYJ101V          TopLayer    RESC2012X70N             673.228       10901.575     0        Resistor                                                                                                                                                                  
R85        CW0105R000JE73         TopLayer    RESAD8570W107L4762D952   12218.504     12610.236     0        Resistor                                                                                                                                                                  
R84        CW0105R000JE73         TopLayer    RESAD8570W107L4762D952   12413.386     5541.339      180      Resistor                                                                                                                                                                  
R83        CW0105R000JE73         TopLayer    RESAD8570W107L4762D952   12417.323     1771.654      180      Resistor                                                                                                                                                                  
R82        CRCW08052K00FKEBC      BottomLayer RESC2012X50N             17248.032     3570.866      0        Resistor                                                                                                                                                                  
R81        ERJ-U06F75R0V          BottomLayer ERJS06_U06_(0805)        17228.346     3744.095      180      Resistor                                                                                                                                                                  
R80        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        16899.606     13214.567     180      Resistor                                                                                                                                                                  
R79        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        16899.606     13421.260     180      Resistor                                                                                                                                                                  
R71        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        16899.606     13627.953     180      Resistor                                                                                                                                                                  
R70        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        17322.835     13214.567     180      Resistor                                                                                                                                                                  
R69        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        17322.835     13421.260     180      Resistor                                                                                                                                                                  
R68        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        17322.835     13627.953     180      Resistor                                                                                                                                                                  
R67        CRCW08052K00FKEBC      BottomLayer RESC2012X50N             17307.087     7129.921      0        Resistor                                                                                                                                                                  
R66        ERJ-U06F75R0V          BottomLayer ERJS06_U06_(0805)        17275.591     7354.331      180      Resistor                                                                                                                                                                  
R65        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        17736.221     13214.567     180      Resistor                                                                                                                                                                  
R64        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        17736.221     13421.260     180      Resistor                                                                                                                                                                  
R63        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        17736.221     13627.953     180      Resistor                                                                                                                                                                  
R62        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        15157.480     13633.858     0        Resistor                                                                                                                                                                  
R61        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        15157.480     13427.165     0        Resistor                                                                                                                                                                  
R60        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        15157.480     13220.472     0        Resistor                                                                                                                                                                  
R59        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        14734.252     13633.858     0        Resistor                                                                                                                                                                  
R58        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        14732.283     13428.150     0        Resistor                                                                                                                                                                  
R57        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        14734.252     13220.472     0        Resistor                                                                                                                                                                  
R56        CRCW08052K00FKEBC      BottomLayer RESC2012X50N             18905.512     11570.866     0        Resistor                                                                                                                                                                  
R55        ERJ-U06F75R0V          BottomLayer ERJS06_U06_(0805)        18905.512     11775.591     180      Resistor                                                                                                                                                                  
R54        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        14320.866     13633.858     0        Resistor                                                                                                                                                                  
R53        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        14316.929     13430.827     0        Resistor                                                                                                                                                                  
R52        ERJ-U12F5103U          BottomLayer ERJS12_U12_(1812)        14314.961     13230.315     0        Resistor                                                                                                                                                                  
R51        ERJ6GEYJ201V           TopLayer    RESC2012X70N             13803.150     1194.882      90       Resistor                                                                                                                                                                  
R50        CRCW08052K00FKEBC      TopLayer    RESC2012X50N             9816.929      881.890       270      Resistor                                                                                                                                                                  
R49        CRCW08052K00FKEBC      TopLayer    RESC2012X50N             13625.984     1027.559      90       Resistor                                                                                                                                                                  
R48        ERJ-6GEYJ121V          TopLayer    RESC2013X70X40LL20T20    17746.063     954.724       0        "Thick Film Resistors - SMD 0805 120ohms 5% AEC-Q200"                                                                                                                     
R47        ERJ-U06F75R0V          TopLayer    ERJS06_U06_(0805)        17511.811     1342.520      270      Resistor                                                                                                                                                                  
R46        ERJ-U06F75R0V          TopLayer    ERJS06_U06_(0805)        17854.331     1459.646      270      Resistor                                                                                                                                                                  
R28        RK73H2ATTD8201F        TopLayer    RESC2012X60N             976.378       11244.094     90       Resistor                                                                                                                                                                  
R27        ERJ-6GEYJ332V          TopLayer    RESC2012X70N             1061.024      11307.480     270      Resistor                                                                                                                                                                  
R26        ERJ-6GEYJ332V          TopLayer    RESC2012X70N             834.646       11079.134     90       Resistor                                                                                                                                                                  
R25        RK73H2ATTD8201F        TopLayer    RESC2012X60N             677.165       11043.307     180      Resistor                                                                                                                                                                  
R24        RK73H2ATTD4301F        TopLayer    RESC2012X60N             1377.953      10937.008     270      Resistor                                                                                                                                                                  
R22        CR0805-JW-120ELF       TopLayer    RESC2012X60N             2291.339      11374.409     180      Resistor                                                                                                                                                                  
R21        ERJ-T08J104V           TopLayer    RESC3116X70N             2582.677      11421.260     180      Resistor                                                                                                                                                                  
R20        ERJ-T08J104V           TopLayer    RESC3116X70N             2779.528      11421.260     180      Resistor                                                                                                                                                                  
R18        CRCW08052K00FKEBC      TopLayer    RESC2012X50N             1535.433      11133.858     270      Resistor                                                                                                                                                                  
R17        ERJ-T08J560V           TopLayer    RESC3116X70N             2429.134      11315.354     90       "Resistor Thick Film Resistors - SMD 120 OHM .1% 25PPM"                                                                                                                   
